t000,t001,t002,t003,t004,t005,t006,t007,t008,t009,t010,t011,t012,t013,t014,t015,t016,t017,t018,t019,t020,t021,t022,t023,t024,t025,t026,t027,t028,t029,t030,t031,t032,t033,t034,t035,t036,t037,t038,t039,t040,t041,t042,t043,t044,t045,t046,t047,t048,t049,t050,t051,t052,t053,t054,t055,t056,t057,t058,t059,t060,t061,t062,t063,t064,t065,t066,t067,t068,t069,t070,t071,t072,t073,t074,t075,t076,t077,t078,t079,t080,t081,t082,t083,t084,t085,t086,t087,t088,t089,t090,t091,t092,t093,t094,t095,t096,t097,t098,t099,t100,t101,t102,t103,t104,t105,t106,t107,t108,t109,t110,t111,t112,t113,t114,t115,t116,t117,t118,t119,t120,t121,t122,t123,t124,t125,t126,t127,t128,t129,t130,t131,t132,t133,t134,t135,t136,t137,t138,t139,t140,t141,t142,t143,t144,t145,t146,t147,t148,t149,t150,t151,t152,t153,t154,t155,t156,t157,t158,t159,t160,t161,t162,t163,t164,t165,t166,t167,t168,t169,t170,t171,t172,t173,t174,t175,t176,t177,t178,t179,t180,t181,t182,t183,t184,t185,t186,t187,t188,t189,t190,t191,t192,t193,t194,t195,t196,t197,t198,t199,t200,t201,t202,t203,t204,t205,t206,t207,t208,t209,t210,t211,t212,t213,t214,t215,t216,t217,t218,t219,t220,t221,t222,t223,t224,t225,t226,t227,t228,t229,t230,t231,t232,t233,t234,t235,t236,t237,t238,t239,t240,t241,t242,t243,t244,t245,t246,t247,t248,t249,t250,t251,t252,t253,t254,t255,t256,t257,t258,t259,t260,t261,t262,t263,t264,t265,t266,t267,t268,t269,t270,t271,t272,t273,t274,t275,t276,t277,t278,t279,t280,t281,t282,t283,t284,t285,t286,t287,t288,t289,t290,t291,t292,t293,t294,t295,t296,t297,t298,t299,t300,t301,t302,t303,t304,t305,t306,t307,t308,t309,t310,t311,t312,t313,t314
-0.26961276,-0.50032717,-0.6849402,-0.5274654,-0.65821475,0.38388908,0.32747927,1.077191,-1.5798479,1.1940209,1.4241459,-0.15128261,-1.1604301,0.1972267,-0.09205144,0.7564678,1.2296453,-0.11968773,0.070380926,1.3799027,-0.4373653,0.47188488,-2.7036328,1.7517624,0.4844309,-0.7903306,-2.052711,1.4367298,1.159212,-0.97352225,1.7056346,0.997017,-0.0029842593,-0.14487769,-0.4622311,-0.024664765,-1.6996217,0.06795658,0.9257398,0.12288542,-1.9132962,0.7163165,-0.8801119,-0.9551097,1.2308829,0.70178497,0.026828544,-0.46308926,-1.7842922,1.0489898,-0.67460465,0.34130546,-0.29804996,-0.12727688,-0.7489136,0.36725613,-0.6376589,-1.267789,-1.1147114,-0.08352929,-0.23195675,0.12066832,1.7351,0.062045924,-0.64917094,0.63601357,-0.2340284,0.1705041,-0.60017604,0.43629354,1.8692573,1.9263605,2.0352578,-1.7394756,-0.049016982,-0.15502106,0.6250087,-0.37026584,-0.5947033,-1.3901765,-0.16838114,-1.0326047,1.4914141,-0.037322868,-1.0931386,-0.035121176,-0.8242286,0.2943914,-0.90033543,1.7792132,0.29613432,-2.423059,0.18823786,-0.09602183,-1.9032942,0.7403546,-0.68841964,-1.4609009,-0.94915926,-0.7600183,0.92060775,-0.41807696,-1.270581,0.6884953,-0.10246207,0.3033664,-0.3370651,0.56965655,2.5375774,-1.8128638,0.67254645,2.2761467,0.40206563,1.0578994,-0.35423145,-0.39962596,-1.3164449,0.52852887,2.0896635,-0.535094,-0.07786232,0.5800163,1.9920427,-0.7236825,1.5609579,-1.0912445,0.111034,-0.056445405,0.77000564,-1.0449877,1.6524582,0.3621161,2.4054236,1.0227172,-1.1038096,-1.3174796,-0.594542,-1.5917453,-0.29152864,0.4114449,1.9552528,0.75400645,-0.38765863,-0.8848421,-1.6926293,1.010497,-0.4252045,-0.09784357,0.90155345,-0.36399657,0.96737826,-0.9157105,-0.2748968,0.040290687,-1.2574174,0.14809641,-1.7177502,2.2583036,-0.63424087,1.083797,-0.4597223,-1.2561938,0.3055643,0.54489625,0.16222927,1.0973816,1.7644362,0.84536135,-0.5457636,1.1614606,0.34916762,-0.96108526,-0.61372805,0.50874376,0.08044819,-1.5371373,-0.36319834,1.4625913,-0.36728734,1.6325186,2.4433334,-2.382625,-0.3888854,1.2396522,-0.8692648,0.86941236,-0.3929823,-0.6361988,0.021711826,-0.79693407,-0.62884134,0.5049865,-0.6145839,-0.20498802,0.75860065,0.22122434,-0.26522115,0.5090028,1.3927963,-0.9060908,0.7990177,-0.5275185,-1.0313298,-0.7421635,-0.93693465,-0.72366554,0.5403843,1.3185827,1.0977676,-0.025766967,-0.7720218,0.23576716,-1.2102562,0.2006504,0.09974325,0.3678286,0.8487629,-1.2722735,1.573384,1.260103,-0.7718961,0.06254703,-2.9303503,0.21247487,1.0187244,1.1657207,-1.3123984,-0.8017056,-1.4160807,2.0823174,-0.17464703,-1.4715301,0.37765047,-0.54374015,0.7192779,0.85302114,-1.3996009,-0.019369934,-0.74467546,-1.2899569,0.8639855,2.2373292,1.6023402,-0.45923868,0.30490032,0.7938824,-0.45403135,0.52880526,0.039528035,-0.88820416,-0.22893451,1.9680219,-0.05459268,0.1274248,-0.13911586,1.0221652,1.6454256,-0.6861434,-0.14288086,-0.025128867,-0.16561827,1.151461,-1.034862,-1.048819,-0.57463557,0.30836767,-1.0198562,1.033106,0.11821149,0.9660108,-0.8020476,-1.6186408,0.096618295,-1.2611144,-1.2371475,1.0261756,-0.30162352,0.8766275,0.6252539,-0.7279725,-0.46633995,0.07663475,0.1908017,1.1987005,-0.6069696,0.25522336,1.8288163,0.5758679,0.4218863,-0.77666897,-1.4005711,-0.013037333,0.74827117,1.7746423,-0.5455684,0.554699,0.7545831,2.5700214,0.28821415,-0.026233353,-0.13636553,-0.0660811,0.61656034,-0.63134,-0.43010062,-0.35636485,-0.65846634,1.2366477,0.85282415,-0.21514493,-2.3168857,-1.7243111,0.83312297,-1.1062286,-0.1523524
0.20799506,0.47662923,-0.79037315,0.09869377,0.759447,0.94128776,-0.647563,-1.6209427,-0.26489902,0.0764355,1.1774571,0.040733274,0.53654003,-0.064534746,1.3744519,-2.3386562,-0.22107261,-1.4277887,-0.8191868,-0.056407176,0.9260726,0.16964263,-0.6768874,0.14885764,-0.73467606,0.42028,-1.1405687,0.7206915,0.22116302,0.8990513,0.830494,1.4258381,-2.5496914,0.644814,1.1761775,1.8960886,-0.9223646,-0.37794086,2.4324107,1.3040768,0.6225072,1.212089,-1.6388928,1.257864,-0.3339271,0.07678199,0.4669736,1.0875386,0.33231446,1.978857,1.2228994,-1.3838859,-1.4151725,0.3986963,0.6804775,-0.029760376,-1.9220786,0.8825431,0.9008232,1.7034146,0.5546268,-0.440784,-0.82245785,0.527067,0.39793584,-0.40728876,1.0902706,0.063185886,0.637101,0.08886475,0.91040564,0.18000442,0.7834355,1.5270487,-2.1204772,-0.5851891,0.83767253,0.9795806,-1.8478991,0.47914496,-0.8233359,0.57800275,-2.198,-0.14941673,1.6333606,0.27277374,-0.8083592,0.77049005,-1.8972251,2.218282,1.8357776,-0.028413283,0.0044738585,0.26084343,0.014144806,-0.341396,1.2704717,1.5469397,-1.5180175,0.4554381,-0.3953328,1.1081009,0.119025946,1.5079926,1.0851073,-0.16477421,-0.5626502,0.29279694,0.54712313,1.3416065,-0.7772046,0.21349303,1.1286753,0.81669676,-0.93762434,0.8043468,0.13180481,1.627218,-0.22406343,0.9689269,-1.8620894,-0.19384688,-0.77771276,0.59975064,-0.43882006,0.9457754,-0.8079118,-0.16461873,-0.011914402,0.7401791,1.4705299,-0.16595127,-1.9908216,0.14339453,0.049728982,-2.4884987,-0.25990844,-0.3750991,-0.07850181,-0.22030176,0.09204085,-0.1251001,-0.3939701,1.3782134,0.2316678,-0.42855287,-0.30432248,-0.13910143,0.18599953,0.80062765,0.38432127,0.20377362,-0.7869416,1.4840738,-0.7293293,0.31231374,2.6288903,0.23458834,0.50906813,-0.19442864,-0.34712914,0.4968771,0.16739348,-0.014467261,-0.58837956,0.36586332,0.7722061,0.4260286,0.34466302,-1.2571926,-0.49046844,0.65501297,0.7090957,-1.1096228,1.1946025,0.28138193,1.5334345,0.54003775,0.4234313,0.62124026,-0.2012778,0.56774443,0.8075109,0.8206063,1.0143253,1.0198945,0.5280271,0.24598414,0.5160864,0.26189953,0.9112074,-0.2072544,-1.1122345,0.6240023,-0.48438248,1.5884899,1.3298898,-0.8162656,-0.80848545,0.20916438,-2.1879134,1.2944528,0.52050567,-1.4117844,-1.7253715,-0.1221047,1.0451853,0.83478105,-0.2032722,-1.1981115,-0.6276589,-2.0562406,-0.5615204,-1.7829303,-0.6099556,-1.2237096,0.6999427,-0.22112168,-0.42018902,-0.31549665,0.8031527,0.87089527,-0.5491001,0.56981355,-0.24106896,0.9062727,0.34130907,-0.38382745,-0.77246034,1.1120162,-2.3891509,-1.9981523,0.2059522,1.4443719,-0.81020194,0.7913028,1.1423877,-1.6451175,0.1951749,1.1944735,-1.7551373,-0.047460217,-0.6639002,0.052655354,1.1275163,-0.8029076,-0.86650205,1.3082421,2.6337802,0.9987866,-0.72706646,2.4726458,0.098671675,-1.5821681,0.42390344,0.019871067,-0.6491481,1.7865729,-1.0234131,-1.3513203,-0.8468346,0.6414556,-0.9445442,-0.56689745,-0.7119189,-1.7150934,-1.7040603,0.9742212,0.98877895,-1.5563974,0.13747019,-0.5023179,0.57301533,0.09961236,-0.28016862,0.06822126,-1.4999079,0.78268826,0.33375564,-0.4556255,0.48244706,1.2684461,0.66444945,-1.7775527,0.09276396,0.8820416,1.2270602,1.3058552,1.2660357,-0.44459996,-0.82373714,1.8875628,0.1672659,0.6356626,-2.5312016,0.73752797,0.7888987,1.3375967,0.82485276,0.34550446,0.34835926,0.38593182,-2.4461243,-0.19321877,-0.10967023,-0.83625954,-0.112126246,1.3544422,1.3326874,0.1108088,-1.2908255,-0.012815162,-1.255201,-0.21572909,0.8470839
-1.5141542,0.77711606,-0.46102977,0.5569614,0.78511757,1.4380952,-0.48638102,1.2218615,1.344783,0.45823038,0.6181947,-0.8501981,0.21172705,-0.12053478,1.6456797,-0.5107091,-0.7102559,-0.75916654,1.5692064,-1.9546752,-0.08135368,0.27540886,1.2480752,1.5667913,-0.067390606,-0.9973054,-0.8232087,0.72919416,-0.25103307,1.1390901,-0.1706257,-0.98602736,0.67880905,0.1569182,-0.44908372,1.1036617,-0.8524596,-1.2458601,-1.6219956,-1.3680377,-1.2180619,0.85909456,1.030151,-0.81271785,-0.05640166,1.1354041,0.31230617,-1.4914155,0.83282703,0.15199259,-0.6343953,-0.10088122,0.6733981,2.4122217,0.7313318,-1.0892016,0.12280556,-0.72129446,-0.29329434,-0.55742204,-0.71534216,0.4959402,-1.030963,-0.39848623,-1.3528756,1.4806651,-0.04690895,-0.7273846,-0.41942137,-0.9562453,2.2484152,0.9096775,2.5716388,0.30529737,-2.1531081,-0.49013296,1.4521744,0.20041887,2.2547023,-1.3404975,-0.1391393,1.3918672,-1.0073359,-0.9976142,-0.26413962,1.2067124,-0.1300844,0.24373922,-2.047418,-0.10430781,1.4138855,1.1955388,0.84086204,-0.2588688,0.9294213,-0.3561198,0.1141877,1.6241593,1.0378476,-2.0331523,0.047942076,1.3602445,0.36726668,-0.3544559,1.679325,-2.7363315,1.7401254,-0.6722473,-0.41692865,0.03246914,1.0484103,0.023808086,1.9101379,-0.3582676,-1.6018795,0.40823647,1.4663855,-0.52985406,1.870216,-0.80442166,0.45375448,1.6292341,0.12212906,-0.35191074,0.88296103,1.1898339,-1.6667447,-0.9038163,-0.15276642,-0.042499457,-0.5037422,-0.5784263,0.9411316,-0.98705995,-0.17977108,-0.21690221,-0.13499941,0.828206,-0.19853526,-0.95329964,2.1544003,1.1888772,1.6260862,-1.3467503,0.6955694,-1.7866783,-0.23998989,1.0678432,-0.94987786,0.46000797,2.1173248,0.0923997,0.32092994,0.7169329,-1.0627931,-1.4657568,0.021543143,-0.9304099,0.68362194,1.7259816,0.121624954,0.87189573,-1.0124344,-1.3108865,0.76718813,-1.169041,-0.70954466,-0.15568787,-0.4243736,1.208253,1.8203048,0.349398,0.09711414,-0.34959215,0.29011765,-0.93581337,-0.48817375,-0.33720908,-0.89752007,-0.45725143,-2.1165237,-2.0250914,1.3738652,-0.22666179,1.2382703,-0.8194274,-1.3273742,0.2227584,-1.7258512,-0.018252308,0.7338474,0.45560962,-1.5581516,-0.3662654,-1.6631151,0.6641342,-1.1271037,0.6409562,-0.7654681,0.41550514,-0.50129586,-0.5006476,-1.3726664,-2.5674207,0.7235017,0.75885177,-2.2774985,1.6197461,0.7561301,1.0775789,-0.96856993,-0.37420174,1.198208,-1.2433513,0.19906738,0.1998108,-0.70280707,1.2185988,0.86308026,2.3480825,1.4384425,1.817819,0.7254915,-0.6085911,-0.8183503,1.5618849,-1.1937301,-0.67962205,-1.104923,-0.22949968,0.19396627,-0.7334922,-0.8524102,1.6347858,0.8539869,0.14765559,1.1983508,-0.17437558,1.0388492,-1.0595785,-1.5017362,-0.21281417,-0.46880427,1.5024648,-2.131773,-0.48476163,0.15067884,-0.3853184,1.0333948,-1.2611449,1.2478353,0.47571206,-1.0893136,-0.7417897,-1.0880519,1.4058146,-0.7129733,-0.07286063,-0.40305743,0.669139,-0.41152835,-0.5095314,-1.0785658,0.881784,0.24457687,-0.15519786,0.17423326,-0.066631116,0.69880456,2.3778698,0.0625583,-1.1339958,-0.38048533,-0.8521821,2.1111922,-0.48782825,-0.6192461,-0.28767386,-0.9664526,-0.24735038,0.6359862,-0.055694465,1.1417564,-0.052202955,-0.586727,-0.6027395,-1.8600445,0.057516698,2.7920663,-0.93552643,2.601735,0.41477388,-1.2910569,1.1523772,-0.8914416,-0.42481837,-0.6511972,1.14037,-0.46204227,1.1032095,-1.6340212,0.68058544,-0.97431946,-1.3887442,0.35053927,0.5245898,0.96887934,-1.2245595,0.21441798,0.8727787,0.3927303,-0.5566835,1.9222615,1.425592,-0.16175635
-0.78803134,-0.3748595,0.87453556,1.1311603,0.109769486,-0.45890987,-1.5106747,-1.736679,-1.2274783,0.29102388,0.12472972,0.42945895,-0.756633,0.64984334,0.9162392,0.6272961,0.78298396,-0.37519178,1.5026542,0.060581997,0.8249968,0.23487937,0.55417806,0.9345231,0.19072783,-1.4397805,0.19252625,-0.4334283,1.459379,1.6671944,0.88113266,0.06222988,-0.8010882,-1.3379636,-1.1246452,-0.068118215,0.38978928,-0.90533537,-0.3861453,-0.21080191,0.3013033,0.13249171,-0.7075152,0.8503313,-0.8217847,0.86877614,0.7956254,-0.2474949,-0.7163433,-0.03324179,2.729476,1.3829583,0.73083603,0.45558053,-0.4104557,0.6828723,1.0508105,0.50878227,0.794498,-0.19492136,0.29017752,0.67207813,-1.1976202,-1.0809392,-0.32485488,-0.17028528,0.007522791,2.301652,-1.7879865,0.46870592,-0.11639797,-0.6773711,1.0234785,-0.44543356,-0.6596944,1.4862765,-0.3768664,-0.39351532,-1.9675803,-0.06816088,0.08743547,-0.3402212,-0.55752224,0.8166408,-0.91537714,-2.6953297,0.15710297,0.07675029,-0.04081135,0.96593124,-0.7361704,0.21279447,0.1606656,0.9854036,1.0084673,-0.15748715,0.6305441,0.6371732,-0.51493734,0.62158513,0.9334461,1.0526209,-0.521459,0.054223936,-0.81467575,0.27543083,-1.6560588,-0.12488314,0.25227734,-1.1124393,1.5740484,0.41857117,-0.8715885,-0.24273,-0.13950595,0.111308485,-0.092856765,0.9655851,-0.13908425,0.6242424,0.072387554,-0.29358032,0.39527094,-0.48004618,-1.5462961,1.9081918,-0.48877653,1.1558543,0.68582916,0.8050009,1.070039,-0.6565732,-2.1461725,-1.2084262,0.28283462,0.7744122,1.327494,-0.09363467,0.047707245,1.3943539,-0.3366516,0.64341146,-0.798068,-1.1960281,-1.3935013,-2.6311984,1.1229205,0.8111347,1.3878038,-0.57292384,-0.46864524,0.6230016,-1.6264684,0.9557188,1.1083161,1.9977776,-1.3557389,0.28993008,0.49497736,-0.5238218,-0.45861322,-1.8978605,-1.1941099,-0.6213085,0.6845874,0.929527,-0.6214673,-0.9242943,-1.2206165,-0.17302997,0.6134311,-1.375188,-1.2201854,0.27999645,1.825485,1.225603,-0.08712371,-0.4633608,0.33353686,-1.1921905,-0.39326206,0.2356152,-2.024839,0.6148841,-1.2771885,0.8436815,-0.1667717,-1.1042573,0.82570624,-1.9004716,0.5563929,1.7972656,-1.4902703,0.08620592,0.8954466,1.5410024,-0.4868203,1.2261488,-0.6847113,-0.7740639,-0.7378602,0.51884884,0.42177105,1.5870607,-1.7183474,0.45565566,-1.0282433,-0.5892569,1.4825548,0.6318165,-0.23312023,-1.2002484,-0.22688878,0.8672885,0.4500165,0.9150674,-0.6161457,-0.17720106,0.86602044,0.48756924,-0.25557446,0.9675698,1.475836,0.22259973,0.19404316,1.7562807,-0.9765962,-2.0664349,-1.5628083,-0.9527979,-0.0756773,1.5388346,-1.0786171,0.14674456,0.400638,0.367756,-0.21146344,-0.20790035,-0.94204426,0.91048175,-0.7516536,0.16394226,-0.6424967,-0.13390662,-1.0518856,1.7457808,0.14518423,1.5255808,-1.4994961,0.36100242,-0.6714628,1.0027246,0.60846174,0.6793844,0.27397028,0.26064792,0.4233765,-1.4876363,-0.21493348,-0.7885531,0.20814753,3.166822,-1.154894,1.2278428,-0.18486576,1.6494665,-0.27959576,-0.6115833,-1.5706103,-1.95637,-0.16799904,1.0098288,-1.2403437,-0.83192223,-0.84680194,1.3887702,0.07155334,0.2398845,-0.20602562,-0.01351529,-0.13691276,0.2486605,2.642028,0.19850522,1.419398,0.8861343,0.7765468,-1.256545,-0.046885055,-0.5361969,-0.199254,-0.79099894,0.20795986,0.7448728,0.900463,-2.1124406,0.6674057,0.8722856,0.30915597,0.21070586,0.6473991,-0.86268497,-0.29691526,-0.5727505,-0.5064474,-0.62312806,-0.5404722,0.13470818,-0.04688002,-0.5357396,-0.60570604,0.6506706,-1.4045098,-0.5500785,0.16205133
-0.11545743,2.5175834,0.29209796,-1.1876049,0.14451689,1.2050438,0.06517212,-0.70336145,0.36551878,0.060998663,-0.793146,0.037020244,0.19220662,-0.4857464,0.22685665,-0.40277678,-0.31607968,-0.7497619,-1.0278422,-0.43642515,-0.0042166077,0.49541646,0.39113936,-0.8491691,1.1550803,-0.7555091,-0.35956666,-0.83511174,0.8029129,0.5924729,0.39732203,1.0945907,-0.06844298,-0.24938174,-0.52839416,1.2971187,-2.0385695,-2.192677,-1.209745,1.578359,0.24103002,-1.4286358,0.91812515,-0.51649296,-1.3222402,-1.8413275,0.2712413,0.70129275,0.3911384,0.110102795,1.536892,0.44455943,-0.75843495,0.78233206,-0.95024997,-1.0113217,1.3396994,0.21983433,0.6768579,-0.16104586,-0.5871883,-2.215381,0.8934773,-0.26079437,-0.097598016,-0.7457885,-0.6475681,1.0221856,-0.38601592,-1.1576865,0.78015,0.4421278,-2.1075947,0.046747178,1.6112429,-1.278204,0.34206465,0.34036517,-1.1439254,0.65384287,0.15634748,-0.67014164,-0.20734242,-0.271127,-0.18334725,-0.89885753,0.56653833,0.72781086,-0.44703352,-1.5997804,0.035211172,1.3620192,1.9231474,-1.3678918,-0.19273186,-0.29710758,-0.5771665,-0.33436888,1.6320738,-0.54461664,0.53861636,-0.7116772,-0.50392526,-0.494329,-0.19255911,0.9958583,0.65437716,-1.5818226,-0.6040348,2.1322224,1.1491041,-0.29819423,-1.9396759,-0.5543995,-0.4498992,-1.6059711,-1.0439013,-0.41027495,1.24948,-1.2976499,1.5185828,0.90896493,-0.3589679,0.6005638,0.43636492,-1.3125798,-1.5902326,0.9999814,-0.57318336,-1.4948115,0.47911426,1.2831832,0.14539039,0.56525713,-0.19054163,0.1695455,1.5032828,0.099863105,2.1211543,1.1588261,-1.547555,-0.0041064355,-0.6104467,1.6529965,-0.21988513,0.024011267,0.37927085,-1.0954757,-0.5754369,0.2911813,2.2006986,-0.7598323,-0.56392235,-1.2065381,-1.0853721,-0.71911526,0.95264345,-0.26249292,0.09105262,-1.3791807,0.14095974,0.32742044,0.21614408,-1.2774404,0.07698169,-0.35342297,-0.35823473,-0.8548761,1.7928973,0.91504055,1.2883078,0.95105535,-1.297281,0.66535956,-2.2297275,0.63445145,-1.0179917,1.2253494,2.368631,0.92456305,1.9849888,0.37974128,1.2897614,0.9128978,-2.4639826,-2.0207717,0.14585292,0.4087479,-0.49091777,-0.5909422,1.8449163,-1.6774387,-0.3079857,0.21912381,1.6800815,1.1182684,1.4048125,0.69760746,-0.03463564,-0.4030724,-0.909483,-0.76382834,-1.6235803,-0.22777972,1.3511363,-0.3529188,0.9689052,0.14325222,-2.164161,0.22644521,0.46321136,-0.3423373,-1.3908921,0.545328,-0.19581361,-0.46538877,1.3309772,1.0896955,-0.736743,-0.13038471,1.0718459,-0.175212,1.2010219,-0.49359566,-1.5273108,-1.0720984,0.21197043,1.5634614,2.7345026,0.98008674,-1.1159109,0.44197094,0.29471585,-0.46491584,-0.17567404,-0.11709479,-0.21112773,0.18219596,1.7066271,-0.63210297,-0.3318448,-1.8601747,1.5544047,-0.12602255,0.8622823,0.38254425,-1.0495793,1.4211775,0.75283235,-1.0843489,0.09990977,-0.8614847,1.4722571,0.6781325,0.85526896,0.62507975,-0.13567291,-1.5482326,3.3028097,1.4049641,-2.3848038,1.3606108,0.6905473,-0.33088675,0.7132111,0.018324606,-0.77896035,-0.5649825,-0.25337738,0.76584214,0.71193856,-0.81312,0.10198583,-0.08974708,-0.3367016,1.1379744,1.928569,0.366738,0.63156724,-0.54699516,-0.9254969,-1.8691033,-0.31910437,-0.964468,3.2254567,-1.1200281,-0.23685084,-1.1824077,-0.62306213,-0.43479905,0.5778715,1.1937765,-0.15415841,1.0823978,1.9646202,0.08077207,0.45895502,-1.3493186,-1.8081253,-1.3994457,-0.15168026,-1.4807413,-0.40138724,-0.76914173,0.1410682,-0.85710055,-2.4392934,0.40173596,0.15342133,-0.115239784,-2.2260644,-0.78089285,1.4282757,1.1753287,0.82579243
0.0133689605,0.8042414,2.4757297,-0.4053759,0.6681715,1.6913314,-1.1198171,1.1646342,1.2400974,-0.23980382,0.9356507,0.20007542,-0.64456934,1.3567368,0.15724172,-0.8113102,-0.4315837,-0.035355274,-0.391389,0.2863129,-0.19793142,-2.635834,-0.5203533,-0.33728263,-0.9057232,0.16269138,1.1126577,0.3665638,0.89899546,-1.641328,-1.2180182,1.6724107,-0.68418837,0.6873271,0.13943645,-0.43223336,-1.4312524,-0.43329355,0.01925098,1.3663964,2.5918796,0.23809777,-0.41351792,-0.18753274,1.2637554,0.8493355,-0.4670111,-0.92777276,-0.9556538,-0.46444285,0.40032506,-0.18580647,0.23953444,0.060204886,0.020619106,-0.34796727,-1.0595572,1.4290025,-1.3069363,0.4756619,1.5249732,-0.0950659,1.3317505,0.58937186,-0.9107524,1.3735563,1.3278699,0.8051032,-1.4170612,0.8094891,0.33877847,-0.30658647,1.6650904,-2.5299602,-0.4996085,-0.2636595,-0.48259044,0.7440876,-0.8055072,0.27882543,-0.6338208,-0.62590986,0.8729419,-0.9054094,-0.7313902,-0.94600415,0.11728665,-0.16327144,-0.9611607,-0.44971165,0.03564025,-0.47495544,-0.43642238,0.81592363,1.3996493,-0.2752347,-1.4893363,-1.214632,0.6517576,-0.65327466,-1.5166923,0.22547103,-0.06160686,0.2743718,0.2561562,1.3944141,-0.50570107,-0.18300675,-0.5309186,0.89034677,-0.70268464,-1.273613,0.006763782,-0.3984013,1.5902942,-0.71631724,-0.79790634,0.93075323,-0.6203833,-2.615803,0.050745957,-0.056959327,0.81604004,-2.76069,-1.5472332,0.18861975,0.76775575,0.4040218,-0.5998349,0.19164534,-1.0880857,-1.8640165,-1.2022291,1.7373174,-0.23880701,-0.70184916,-1.0946541,0.87245303,0.71173024,0.07661593,-0.5252243,0.17691691,-0.32586196,0.058315314,-0.013918639,-1.6097641,0.1617809,-0.20573755,-2.5644028,1.0792829,-0.80630463,-0.19516997,0.8448995,0.618042,-0.43148702,-0.7208276,0.15868603,-1.2582533,-0.37899736,-0.40972492,0.14971676,2.5833898,-1.0421381,0.6757418,1.5486946,-0.3576808,1.2554759,0.9196477,-0.4831531,0.14229389,0.79624987,-0.961735,-0.37880117,-0.12387958,-0.5804217,-0.8132711,-0.6743991,1.2083507,-1.3467072,0.72299635,0.35451105,0.12644981,-0.67845863,-0.598693,0.0332855,0.4237581,-0.8679541,0.14755565,0.78856915,-1.8642141,0.34808278,-0.9125541,-1.2659879,-1.2077339,0.4705669,0.708167,1.7178385,1.3202419,-1.8243484,-0.7848959,0.5922204,-0.34698394,0.81539965,-0.22860192,-0.113181464,1.5738176,0.8137588,1.9966605,0.24304785,-0.33129913,0.1668119,-0.2804837,-0.2903962,-0.052028242,0.57805187,0.83842283,-1.50698,1.5741729,1.0220553,-0.48315808,0.22977929,-0.6302434,-0.86948466,1.082143,-0.8925126,0.18909042,-0.056710333,-1.644606,1.9927604,-0.945557,0.428187,1.4189996,0.33139324,0.474138,0.7133467,-0.6508452,-0.13167453,0.67981684,0.6066398,0.83902544,0.2738016,0.06692875,-1.2886143,-0.4385647,-0.31353688,-0.015693894,-0.06894443,0.10383957,0.73925036,0.059782244,-0.1148148,-0.6981901,0.066716425,0.42938924,-2.5038557,-1.3066362,-1.670628,1.8153303,0.36801994,-0.41819742,1.418961,0.53948134,-0.96952415,0.5730019,1.2896733,0.3195609,-0.24598867,0.18415654,0.4412253,-0.37390524,-1.7661945,0.23552592,0.1440217,0.23497003,1.5533667,-0.583643,0.47288334,0.07453744,0.22437918,3.1961117,-1.0671353,-1.4104288,1.0363554,-0.18234806,0.062160995,-0.37017357,0.44952706,0.23686834,0.4135856,1.9160814,0.6460078,0.45853874,-0.9130924,-0.962112,0.5944462,-0.82892406,0.09739414,0.39749306,-1.1300153,-0.32126477,-0.4645571,0.82058555,-1.3057756,-1.4750094,1.1625789,0.3372967,0.36051133,-0.41823155,1.2166619,0.42392117,-0.07651914,0.54029447,1.1017662,0.063863784,0.8576829
